seed,split,board_bucket,calendar_month,calendar_quarter,requested_selected_n,available_random_n,sampled_random_n,shortfall_n,cell_support_status,baseline_id,baseline_family_id,replay_step,realized_cell_grain,fallback_used_flag,replacement_used_flag,duplicate_rate,random_row_uid_duplicate_n,stage1_X
120672,train,main_board,2020-07,2020Q3,209,471,209,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120672,train,main_board,2020-08,2020Q3,91,223,91,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120672,train,main_board,2020-09,2020Q3,51,77,51,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120672,train,main_board,2020-10,2020Q4,60,121,60,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120672,train,main_board,2020-11,2020Q4,171,265,171,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120672,train,main_board,2020-12,2020Q4,148,249,148,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120672,train,main_board,2021-01,2021Q1,115,287,115,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120672,train,main_board,2021-02,2021Q1,71,195,71,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120672,train,main_board,2021-03,2021Q1,9,25,9,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120672,train,main_board,2021-04,2021Q2,7,11,7,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120672,train,main_board,2021-05,2021Q2,94,179,94,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120672,train,main_board,2021-06,2021Q2,115,223,115,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120672,train,main_board,2021-07,2021Q3,70,209,70,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120672,train,main_board,2021-08,2021Q3,82,215,82,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120672,train,main_board,2021-09,2021Q3,105,250,105,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120672,train,main_board,2021-10,2021Q4,25,64,25,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120672,train,main_board,2021-11,2021Q4,77,162,77,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120672,train,main_board,2021-12,2021Q4,255,356,255,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120672,validation,chinext,2022-01,2022Q1,3,9,3,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120672,validation,chinext,2022-06,2022Q2,4,9,4,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120672,validation,chinext,2022-07,2022Q3,21,27,21,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120672,validation,chinext,2022-08,2022Q3,38,47,38,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120672,validation,chinext,2022-11,2022Q4,10,17,10,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120672,validation,chinext,2022-12,2022Q4,22,29,22,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120672,validation,chinext,2023-01,2023Q1,72,82,72,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120672,validation,chinext,2023-02,2023Q1,42,48,42,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120672,validation,chinext,2023-03,2023Q1,20,34,20,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120672,validation,chinext,2023-04,2023Q2,25,58,25,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120672,validation,chinext,2023-07,2023Q3,12,15,12,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120672,validation,chinext,2023-08,2023Q3,10,15,10,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120672,validation,chinext,2023-11,2023Q4,12,16,12,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120672,validation,main_board,2022-01,2022Q1,44,49,44,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120672,validation,main_board,2022-06,2022Q2,12,22,12,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120672,validation,main_board,2022-07,2022Q3,61,107,61,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120672,validation,main_board,2022-08,2022Q3,127,184,127,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120672,validation,main_board,2022-11,2022Q4,84,115,84,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120672,validation,main_board,2022-12,2022Q4,98,134,98,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120672,validation,main_board,2023-01,2023Q1,270,320,270,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120672,validation,main_board,2023-02,2023Q1,194,228,194,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120672,validation,main_board,2023-03,2023Q1,131,152,131,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120672,validation,main_board,2023-04,2023Q2,154,197,154,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120672,validation,main_board,2023-07,2023Q3,112,125,112,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120672,validation,main_board,2023-08,2023Q3,43,61,43,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120672,validation,main_board,2023-11,2023Q4,40,51,40,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120673,robustness,chinext,2024-03,2024Q1,32,89,32,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120673,robustness,chinext,2024-04,2024Q2,41,60,41,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120673,robustness,chinext,2024-05,2024Q2,28,49,28,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120673,robustness,chinext,2024-09,2024Q3,26,56,26,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120673,robustness,chinext,2024-11,2024Q4,33,77,33,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120673,robustness,chinext,2024-12,2024Q4,35,48,35,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120673,robustness,chinext,2025-02,2025Q1,40,73,40,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120673,robustness,chinext,2025-03,2025Q1,25,40,25,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120673,robustness,chinext,2025-04,2025Q2,4,4,4,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120673,robustness,chinext,2025-05,2025Q2,20,28,20,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120673,robustness,chinext,2025-06,2025Q2,68,85,68,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120673,robustness,chinext,2025-07,2025Q3,73,92,73,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120673,robustness,chinext,2025-08,2025Q3,77,114,77,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120673,robustness,chinext,2025-09,2025Q3,32,62,32,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120673,robustness,chinext,2025-10,2025Q4,19,43,19,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120673,robustness,chinext,2025-11,2025Q4,13,26,13,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120673,robustness,main_board,2024-03,2024Q1,122,265,122,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120673,robustness,main_board,2024-04,2024Q2,215,306,215,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120673,robustness,main_board,2024-05,2024Q2,90,161,90,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120673,robustness,main_board,2024-09,2024Q3,63,129,63,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120673,robustness,main_board,2024-10,2024Q4,1,221,1,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120673,robustness,main_board,2024-11,2024Q4,71,218,71,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120673,robustness,main_board,2024-12,2024Q4,196,266,196,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120673,robustness,main_board,2025-02,2025Q1,119,184,119,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120673,robustness,main_board,2025-03,2025Q1,187,244,187,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120673,robustness,main_board,2025-04,2025Q2,10,13,10,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120673,robustness,main_board,2025-05,2025Q2,107,129,107,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120673,robustness,main_board,2025-06,2025Q2,227,266,227,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120673,robustness,main_board,2025-07,2025Q3,285,363,285,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120673,robustness,main_board,2025-08,2025Q3,207,312,207,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120673,robustness,main_board,2025-09,2025Q3,75,217,75,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120673,robustness,main_board,2025-10,2025Q4,120,217,120,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120673,robustness,main_board,2025-11,2025Q4,56,108,56,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120673,train,chinext,2018-05,2018Q2,3,12,3,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120673,train,chinext,2019-02,2019Q1,71,99,71,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120673,train,chinext,2019-03,2019Q1,39,98,39,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120673,train,chinext,2019-04,2019Q2,12,43,12,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120673,train,chinext,2019-07,2019Q3,14,17,14,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120673,train,chinext,2019-09,2019Q3,48,73,48,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120673,train,chinext,2019-10,2019Q4,17,38,17,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120673,train,chinext,2019-11,2019Q4,11,18,11,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120673,train,chinext,2019-12,2019Q4,52,62,52,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120673,train,chinext,2020-01,2020Q1,61,97,61,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120673,train,chinext,2020-02,2020Q1,1,73,1,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120673,train,chinext,2020-03,2020Q1,5,29,5,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120673,train,chinext,2020-05,2020Q2,37,61,37,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120673,train,chinext,2020-06,2020Q2,57,95,57,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120673,train,chinext,2020-07,2020Q3,39,90,39,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120673,train,chinext,2020-08,2020Q3,27,64,27,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120673,train,chinext,2020-09,2020Q3,12,26,12,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120673,train,chinext,2020-10,2020Q4,15,24,15,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120673,train,chinext,2020-11,2020Q4,21,34,21,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120673,train,chinext,2020-12,2020Q4,52,67,52,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120673,train,chinext,2021-01,2021Q1,23,56,23,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120673,train,chinext,2021-02,2021Q1,6,37,6,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120673,train,chinext,2021-04,2021Q2,1,1,1,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120673,train,chinext,2021-05,2021Q2,26,47,26,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120673,train,chinext,2021-06,2021Q2,54,90,54,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120673,train,chinext,2021-07,2021Q3,19,51,19,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120673,train,chinext,2021-08,2021Q3,3,35,3,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120673,train,chinext,2021-09,2021Q3,14,45,14,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120673,train,chinext,2021-10,2021Q4,6,20,6,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120673,train,chinext,2021-11,2021Q4,49,69,49,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120673,train,chinext,2021-12,2021Q4,41,56,41,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120673,train,main_board,2018-01,2018Q1,59,228,59,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120673,train,main_board,2018-03,2018Q1,3,18,3,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120673,train,main_board,2018-05,2018Q2,35,48,35,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120673,train,main_board,2019-02,2019Q1,261,352,261,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120673,train,main_board,2019-03,2019Q1,132,328,132,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120673,train,main_board,2019-04,2019Q2,94,246,94,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120673,train,main_board,2019-07,2019Q3,73,96,73,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120673,train,main_board,2019-09,2019Q3,144,197,144,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120673,train,main_board,2019-10,2019Q4,108,149,108,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120673,train,main_board,2019-11,2019Q4,54,64,54,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120673,train,main_board,2019-12,2019Q4,270,309,270,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120673,train,main_board,2020-01,2020Q1,142,200,142,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120673,train,main_board,2020-02,2020Q1,4,194,4,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120673,train,main_board,2020-03,2020Q1,49,145,49,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120673,train,main_board,2020-05,2020Q2,100,198,100,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120673,train,main_board,2020-06,2020Q2,178,280,178,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120673,train,main_board,2020-07,2020Q3,209,471,209,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120673,train,main_board,2020-08,2020Q3,91,223,91,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120673,train,main_board,2020-09,2020Q3,51,77,51,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120673,train,main_board,2020-10,2020Q4,60,121,60,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120673,train,main_board,2020-11,2020Q4,171,265,171,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120673,train,main_board,2020-12,2020Q4,148,249,148,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120673,train,main_board,2021-01,2021Q1,115,287,115,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
120673,train,main_board,2021-02,2021Q1,71,195,71,0,pass,strict_exact_cell_replay,strict_exact_cell_replay,stage1_keep,month,False,False,0.0,0,0.6
